date,annee,mois,region,marche,categorie,produit,unite,prix_fcfa,source
2025-12-25,2025,12,Nord,Marché de noix de kola de Garoua,Légumineuses,Niébé (haricot),kg,931,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de Guider,Légumes,Oignon,kg,996,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de Garoua,Condiments & Épices,Oignon séché,kg,651,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Fruits,Orange,kg,523,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Fruits,Papaye,kg,203,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Fruits,Pastèque,kg,196,WFP/AgriPulse
2025-12-25,2025,12,Nord,Grand-Marché de Garoua,Tubercules,Patate douce,kg,164,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de noix de kola de Garoua,Légumes,Piment frais,kg,708,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Légumineuses,Pois jaune,kg,677,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Tubercules,Pomme de terre,kg,352,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de noix de kola de Garoua,Viandes & Protéines,Porc,kg,2895,WFP/AgriPulse
2025-12-25,2025,12,Nord,Grand-Marché de Garoua,Viandes & Protéines,Poulet,kg,3083,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de noix de kola de Garoua,Huiles & Matières grasses,Pâte d'arachide,kg,1881,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de Garoua,Céréales,Riz importé long grain,kg,714,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de Guider,Céréales,Riz local,kg,639,WFP/AgriPulse
2025-12-25,2025,12,Nord,Grand-Marché de Garoua,Poissons & Fruits de mer,Sardine,kg,1036,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Condiments & Épices,Sel,kg,332,WFP/AgriPulse
2025-12-25,2025,12,Nord,Grand-Marché de Garoua,Poissons & Fruits de mer,Silure (poisson-chat),kg,1585,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de Guider,Légumineuses,Soja,kg,732,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Céréales,Sorgho blanc,kg,291,WFP/AgriPulse
2025-12-25,2025,12,Nord,Grand-Marché de Garoua,Céréales,Sorgho rouge,kg,331,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de Guider,Condiments & Épices,Sucre raffiné,kg,867,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Farines & Dérivés,Tapioca,kg,439,WFP/AgriPulse
2025-12-25,2025,12,Nord,Grand-Marché de Garoua,Boissons & Cacao,Thé,kg,2829,WFP/AgriPulse
2025-12-25,2025,12,Nord,Grand-Marché de Garoua,Poissons & Fruits de mer,Tilapia frais,kg,1544,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Poissons & Fruits de mer,Tilapia fumé,kg,2956,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de Garoua,Légumes,Tomate,kg,779,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché coopératif du Nord,Viandes & Protéines,Wagashi (fromage),kg,1537,WFP/AgriPulse
2025-12-25,2025,12,Nord,Marché de Guider,Viandes & Protéines,Œufs,douzaine,1813,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Condiments & Épices,Ail,kg,2650,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Fruits,Ananas,pièce,479,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Légumineuses,Arachide,kg,1274,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Fruits,Avocat,kg,649,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Bananes & Plantains,Banane dessert,kg,410,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Bananes & Plantains,Banane plantain,régime,2462,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Céréales,Blé,kg,662,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Bœuf,kg,2875,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Boissons & Cacao,Cacao,kg,2314,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Boissons & Cacao,Café robusta,kg,3325,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Légumes,Carotte,kg,764,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Légumes,Choux,pièce,595,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Bamenda Mile Four,Viandes & Protéines,Chèvre,kg,4157,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Bamenda Mile Four,Poissons & Fruits de mer,Crevettes sèches,kg,6389,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Viandes & Protéines,Escargot,kg,1155,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Farines & Dérivés,Farine de blé,kg,742,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Farines & Dérivés,Farine de maïs,kg,549,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Légumes,Feuilles d'okok,botte,269,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Légumes,Feuilles de manioc,botte,167,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Farines & Dérivés,Gari (farine de manioc),kg,471,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Condiments & Épices,Gingembre,kg,1743,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Légumes,Gombo (okra),kg,433,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Légumineuses,Haricot sec,kg,1025,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Huiles & Matières grasses,Huile de palme,litre,961,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Huiles & Matières grasses,Huile végétale raffinée,litre,1307,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Tubercules,Igname,kg,469,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Tubercules,Macabo (taro),kg,363,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Bamenda Mile Four,Fruits,Mangue,kg,277,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Tubercules,Manioc cossette,kg,264,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Tubercules,Manioc frais,kg,161,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Bamenda Mile Four,Poissons & Fruits de mer,Maquereau frais,kg,1852,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Céréales,Maïs blanc,kg,287,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Céréales,Maïs jaune,kg,282,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Céréales,Millet,kg,369,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Viandes & Protéines,Mouton,kg,4985,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Légumineuses,Niébé (haricot),kg,1062,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Légumes,Oignon,kg,989,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Condiments & Épices,Oignon séché,kg,696,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Bamenda Mile Four,Fruits,Orange,kg,617,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Fruits,Papaye,kg,207,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Bamenda Mile Four,Fruits,Pastèque,kg,201,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Tubercules,Patate douce,kg,184,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Légumes,Piment frais,kg,885,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Légumineuses,Pois jaune,kg,727,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Tubercules,Pomme de terre,kg,410,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Porc,kg,3082,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Poulet,kg,2982,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Bamenda Mile Four,Huiles & Matières grasses,Pâte d'arachide,kg,2119,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Céréales,Riz importé long grain,kg,682,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Céréales,Riz local,kg,712,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Poissons & Fruits de mer,Sardine,kg,1110,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Condiments & Épices,Sel,kg,350,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Bamenda Mile Four,Poissons & Fruits de mer,Silure (poisson-chat),kg,1851,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Légumineuses,Soja,kg,775,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Céréales,Sorgho blanc,kg,340,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Céréales,Sorgho rouge,kg,347,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Condiments & Épices,Sucre raffiné,kg,963,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Farines & Dérivés,Tapioca,kg,425,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Boissons & Cacao,Thé,kg,2770,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Poissons & Fruits de mer,Tilapia frais,kg,1720,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché de Nkwen,Poissons & Fruits de mer,Tilapia fumé,kg,3126,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Cattle Market de Bamenda,Légumes,Tomate,kg,863,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Alimentaire de Bamenda,Viandes & Protéines,Wagashi (fromage),kg,1586,WFP/AgriPulse
2025-12-25,2025,12,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Œufs,douzaine,1944,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Condiments & Épices,Ail,kg,2470,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Fruits,Ananas,pièce,479,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Légumineuses,Arachide,kg,1235,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Fruits,Avocat,kg,681,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Bananes & Plantains,Banane dessert,kg,382,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Bananes & Plantains,Banane plantain,régime,2909,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Céréales,Blé,kg,680,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Viandes & Protéines,Bœuf,kg,3091,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Boissons & Cacao,Cacao,kg,2156,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Boissons & Cacao,Café robusta,kg,3701,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Légumes,Carotte,kg,790,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Légumes,Choux,pièce,570,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Viandes & Protéines,Chèvre,kg,4456,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Poissons & Fruits de mer,Crevettes sèches,kg,6651,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Viandes & Protéines,Escargot,kg,1261,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Farines & Dérivés,Farine de blé,kg,663,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Farines & Dérivés,Farine de maïs,kg,550,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Légumes,Feuilles d'okok,botte,275,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Légumes,Feuilles de manioc,botte,163,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Farines & Dérivés,Gari (farine de manioc),kg,514,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Condiments & Épices,Gingembre,kg,1696,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Légumes,Gombo (okra),kg,462,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Légumineuses,Haricot sec,kg,1118,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Huiles & Matières grasses,Huile de palme,litre,876,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Huiles & Matières grasses,Huile végétale raffinée,litre,1356,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Tubercules,Igname,kg,502,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Tubercules,Macabo (taro),kg,373,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Fruits,Mangue,kg,281,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Tubercules,Manioc cossette,kg,254,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Tubercules,Manioc frais,kg,160,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Poissons & Fruits de mer,Maquereau frais,kg,1751,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Céréales,Maïs blanc,kg,359,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Céréales,Maïs jaune,kg,290,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Céréales,Millet,kg,386,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Viandes & Protéines,Mouton,kg,4864,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Légumineuses,Niébé (haricot),kg,1099,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Légumes,Oignon,kg,1068,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Condiments & Épices,Oignon séché,kg,807,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Fruits,Orange,kg,574,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Fruits,Papaye,kg,200,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Fruits,Pastèque,kg,204,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Tubercules,Patate douce,kg,192,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Légumes,Piment frais,kg,884,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Légumineuses,Pois jaune,kg,753,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Tubercules,Pomme de terre,kg,387,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Viandes & Protéines,Porc,kg,3019,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Viandes & Protéines,Poulet,kg,2909,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Huiles & Matières grasses,Pâte d'arachide,kg,1951,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Céréales,Riz importé long grain,kg,753,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Céréales,Riz local,kg,752,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Poissons & Fruits de mer,Sardine,kg,1143,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Condiments & Épices,Sel,kg,327,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Poissons & Fruits de mer,Silure (poisson-chat),kg,1721,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Kekem,Légumineuses,Soja,kg,750,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Céréales,Sorgho blanc,kg,356,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Céréales,Sorgho rouge,kg,332,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Condiments & Épices,Sucre raffiné,kg,1010,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Mbouda,Farines & Dérivés,Tapioca,kg,456,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Boissons & Cacao,Thé,kg,2914,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Poissons & Fruits de mer,Tilapia frais,kg,1730,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Dschang,Poissons & Fruits de mer,Tilapia fumé,kg,3080,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Légumes,Tomate,kg,788,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché A de Bafoussam,Viandes & Protéines,Wagashi (fromage),kg,1713,WFP/AgriPulse
2025-12-25,2025,12,Ouest,Marché de Foumban,Viandes & Protéines,Œufs,douzaine,1952,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Condiments & Épices,Ail,kg,2671,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Fruits,Ananas,pièce,466,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Légumineuses,Arachide,kg,1252,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Fruits,Avocat,kg,656,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Bananes & Plantains,Banane dessert,kg,342,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Bananes & Plantains,Banane plantain,régime,2458,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Céréales,Blé,kg,625,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Viandes & Protéines,Bœuf,kg,2795,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Boissons & Cacao,Cacao,kg,2178,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Boissons & Cacao,Café robusta,kg,3308,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Légumes,Carotte,kg,688,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Légumes,Choux,pièce,596,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Viandes & Protéines,Chèvre,kg,3567,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Poissons & Fruits de mer,Crevettes sèches,kg,6193,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Viandes & Protéines,Escargot,kg,1217,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Farines & Dérivés,Farine de blé,kg,698,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Farines & Dérivés,Farine de maïs,kg,499,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Légumes,Feuilles d'okok,botte,282,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Légumes,Feuilles de manioc,botte,157,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Farines & Dérivés,Gari (farine de manioc),kg,416,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Condiments & Épices,Gingembre,kg,1640,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Légumes,Gombo (okra),kg,428,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Légumineuses,Haricot sec,kg,1010,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Huiles & Matières grasses,Huile de palme,litre,1009,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Huiles & Matières grasses,Huile végétale raffinée,litre,1269,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Tubercules,Igname,kg,457,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Tubercules,Macabo (taro),kg,346,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Fruits,Mangue,kg,261,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Tubercules,Manioc cossette,kg,256,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Tubercules,Manioc frais,kg,159,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Poissons & Fruits de mer,Maquereau frais,kg,1759,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Céréales,Maïs blanc,kg,294,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Céréales,Maïs jaune,kg,286,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Céréales,Millet,kg,375,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Viandes & Protéines,Mouton,kg,4423,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Légumineuses,Niébé (haricot),kg,912,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Légumes,Oignon,kg,992,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Condiments & Épices,Oignon séché,kg,731,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Fruits,Orange,kg,594,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Fruits,Papaye,kg,198,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Fruits,Pastèque,kg,212,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Tubercules,Patate douce,kg,174,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Légumes,Piment frais,kg,810,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Légumineuses,Pois jaune,kg,826,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Tubercules,Pomme de terre,kg,387,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Viandes & Protéines,Porc,kg,2894,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Viandes & Protéines,Poulet,kg,2834,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Huiles & Matières grasses,Pâte d'arachide,kg,1809,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Céréales,Riz importé long grain,kg,696,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Céréales,Riz local,kg,686,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Poissons & Fruits de mer,Sardine,kg,988,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Condiments & Épices,Sel,kg,362,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Poissons & Fruits de mer,Silure (poisson-chat),kg,1727,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ebolowa,Légumineuses,Soja,kg,797,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Céréales,Sorgho blanc,kg,317,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Céréales,Sorgho rouge,kg,314,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Condiments & Épices,Sucre raffiné,kg,920,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Farines & Dérivés,Tapioca,kg,454,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Boissons & Cacao,Thé,kg,2691,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Sangmélima,Poissons & Fruits de mer,Tilapia frais,kg,1578,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Poissons & Fruits de mer,Tilapia fumé,kg,2805,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché Coopératif du Sud,Légumes,Tomate,kg,843,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché d'Ambam,Viandes & Protéines,Wagashi (fromage),kg,1666,WFP/AgriPulse
2025-12-25,2025,12,Sud,Marché de Kribi,Viandes & Protéines,Œufs,douzaine,1797,WFP/AgriPulse
2025-12-25,2025,12,Sud-Ouest,Marché Central de Buéa,Condiments & Épices,Ail,kg,2611,WFP/AgriPulse
2025-12-25,2025,12,Sud-Ouest,Marché de Munya,Fruits,Ananas,pièce,459,WFP/AgriPulse
2025-12-25,2025,12,Sud-Ouest,Marché de Great Soppo,Légumineuses,Arachide,kg,1137,WFP/AgriPulse
2025-12-25,2025,12,Sud-Ouest,Marché de Kumba,Fruits,Avocat,kg,725,WFP/AgriPulse
2025-12-25,2025,12,Sud-Ouest,Marché de Limbe,Bananes & Plantains,Banane dessert,kg,381,WFP/AgriPulse
